Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
LTLN,0,1,6.96361192695462,0.002226938775510204,6.876436764399211,0.002958095238095238
LTLN,0,2,6.838718837232006,0.004853061224489796,6.788799252918788,0.007369523809523809
LTLN,0,3,6.697391872250304,0.011099591836734694,6.576488249914987,0.01604
LTLN,0,4,6.364987230806935,0.027354285714285713,6.0919627129690985,0.04252952380952381
LTLN,0,5,5.638688326932946,0.07538775510204082,5.077243042446318,0.11982095238095238
LTLN,0,6,4.296550903573328,0.20337877551020409,3.4366495679673696,0.30851428571428574
LTLN,0,7,2.5725638385986795,0.4511330612244898,1.7942907843589784,0.6018419047619048
LTLN,0,8,1.2649048101999323,0.7266636734693878,0.8599788446880522,0.82624
LTLN,0,9,0.632160449371046,0.8819869387755102,0.4643269826627913,0.92112
LTLN,0,10,0.3655207230825813,0.942825306122449,0.2902283301807585,0.9582628571428572
LTLN,0,11,0.24054683748009253,0.9677763265306123,0.20207164982103165,0.9748495238095238
LTLN,0,12,0.1731361549393255,0.9798171428571428,0.15104963984092076,0.9832761904761905
LTLN,0,13,0.1323943092281721,0.9863485714285715,0.11845658657167639,0.988112380952381
LTLN,0,14,0.10569409103934863,0.9903118367346939,0.09644864513831479,0.9912780952380953
LTLN,0,15,0.0871358675214709,0.9927257142857143,0.0806395387755973,0.9934228571428572
LTLN,1,1,6.962880981250685,0.0018106122448979592,6.884342169716245,0.002579047619047619
LTLN,1,2,6.857587048433265,0.0036163265306122447,6.823587322053455,0.005041904761904762
LTLN,1,3,6.763760802911253,0.007246530612244898,6.6842153389340355,0.010525714285714286
LTLN,1,4,6.539681536927515,0.017049795918367347,6.346001666477748,0.02757333333333333
LTLN,1,5,5.993747830799648,0.048654693877551024,5.531270585468837,0.07918857142857143
LTLN,1,6,4.797682526685754,0.14360897959183674,3.956734487442743,0.2323695238095238
LTLN,1,7,3.009864742249859,0.37642857142857145,2.116280428137098,0.5354742857142857
LTLN,1,8,1.4606243063333084,0.6840783673469387,0.9587832499912807,0.8050057142857143
LTLN,1,9,0.6803794223581041,0.873,0.4822709739662352,0.9190419047619047
LTLN,1,10,0.3710896949561275,0.9426432653061224,0.2900773264623824,0.9587085714285715
LTLN,1,11,0.23696280983759432,0.9689061224489796,0.19761149687142598,0.975584761904762
LTLN,1,12,0.16788566594951007,0.9808734693877551,0.1460283743100507,0.98412
LTLN,1,13,0.12723118596660848,0.987429387755102,0.11358658974795115,0.9892628571428571
LTLN,1,14,0.10098599850827333,0.9912530612244898,0.09218083315732933,0.9922571428571428
LTLN,1,15,0.0829023857962112,0.9935893877551021,0.07686245239135765,0.9941638095238096
LTLN,2,1,6.959338697394546,0.0009706122448979592,6.890057390031361,0.0012666666666666666
LTLN,2,2,6.863438794895094,0.0023942857142857142,6.829904205322266,0.0038095238095238095
LTLN,2,3,6.767629672264566,0.006279183673469388,6.686530761446272,0.009373333333333332
LTLN,2,4,6.540305976711974,0.015255510204081633,6.350353740510487,0.024424761904761904
LTLN,2,5,6.010792508417246,0.04308979591836735,5.575565070742653,0.07116380952380952
LTLN,2,6,4.896958875870218,0.13175510204081634,4.118624803770156,0.21336761904761906
LTLN,2,7,3.210596262094926,0.34179591836734696,2.336811810743241,0.4866114285714286
LTLN,2,8,1.6557650642249049,0.6352579591836734,1.1155946610200973,0.7629257142857143
