Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
LN,0,0,2.479743730744537,0.45277469387755104,0.6980208439826965,0.8269942857142857
LN,0,1,0.7990502921707776,0.755258775510204,0.17618733417278246,0.9617676190476191
LN,0,2,0.4058901197861652,0.8712351020408163,0.07737949743831442,0.9843790476190476
LN,0,3,0.2663198260561544,0.9143844897959184,0.046806092374913746,0.9909428571428571
LN,0,4,0.19550439420129573,0.9367951020408163,0.030648158229177908,0.9941638095238096
LN,0,5,0.15303193425645634,0.9505632653061225,0.02264651277412971,0.9958609523809524
LN,0,6,0.12550983612862776,0.9593820408163265,0.017332324350341446,0.9967771428571428
LN,0,7,0.10600659460239872,0.9655183673469387,0.014160270348501702,0.9974457142857143
LN,0,8,0.09174413433587368,0.970273469387755,0.01110904083498532,0.9980476190476191
LN,0,9,0.07933880495956662,0.9744179591836735,0.00933157048639398,0.9983466666666667
