Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
BR,0,1,6.974137359580215,0.0014791836734693877,6.889669446763538,0.0024038095238095238
BR,0,2,6.867864211569027,0.0033755102040816326,6.840870330628895,0.004664761904761905
BR,0,3,6.792826001731717,0.0068538775510204085,6.729416970025925,0.010125714285714287
BR,0,4,6.6189156165609555,0.015420408163265306,6.479492007300967,0.02199238095238095
BR,0,5,6.253296336076698,0.03585142857142857,5.978957063039144,0.055182857142857145
BR,0,6,5.592265296196451,0.09410775510204082,5.170471746989659,0.1454152380952381
BR,0,7,4.707792665131238,0.220185306122449,4.256445497331165,0.2978133333333333
BR,0,8,3.846760924241981,0.36935918367346937,3.4702133944829305,0.4259428571428571
BR,0,9,3.1244894821595173,0.4642,2.792836178983961,0.4953180952380952
BR,0,10,2.461999647062652,0.5330097959183674,2.1381506965728034,0.57372
