Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
LN,0,0,2.481706344872105,0.4518408163265306,0.6972369973205385,0.825272380952381
LN,0,1,0.8005864068853612,0.7547755102040816,0.1748401022283804,0.9628380952380953
LN,0,2,0.4083532849027186,0.8700685714285714,0.07809149529643002,0.9850723809523809
LN,0,3,0.26606772832237946,0.9148767346938775,0.04548173212987326,0.9913980952380952
LN,0,4,0.19476893978337853,0.9372506122448979,0.030150594641055378,0.9945561904761905
LN,0,5,0.15345016723506305,0.9506122448979591,0.022090508633869743,0.9960914285714285
LN,0,6,0.12518559077579755,0.9595763265306122,0.016575665434423303,0.9971466666666666
LN,0,7,0.1063085824196436,0.9655289795918367,0.013142021601753576,0.9977904761904762
LN,0,8,0.0910930087875803,0.9705926530612244,0.011066717602667354,0.9981885714285714
LN,0,9,0.07992586795301462,0.9742702040816327,0.010261140365929653,0.9977428571428572
