Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
LT,0,1,7.006831524836553,0.0028194805194805194,6.86666013732101,0.0036030303030303032
LT,0,2,6.811811067283927,0.006212987012987013,6.737301294731371,0.00932121212121212
LT,0,3,6.598008534319989,0.015714285714285715,6.407635244167213,0.023133333333333332
LT,0,4,6.085155755637528,0.03618701298701299,5.66702924526099,0.056503030303030305
LT,0,5,5.027527853730437,0.10518051948051949,4.265760241710779,0.1750787878787879
LT,0,6,3.3977655048494215,0.29194675324675323,2.5307077233357864,0.4361909090909091
LT,0,7,1.821804716625771,0.5929064935064935,1.2370117569150347,0.7309181818181818
LT,0,8,0.8915994310417733,0.8166987012987013,0.635994601484501,0.8786969696969696
LT,0,9,0.4908262979674649,0.9120623376623377,0.38265569494529206,0.9352393939393939
LT,0,10,0.31260641810568895,0.9508233766233766,0.25946543292114227,0.9611212121212122
