Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
BR,0,0,3.1536841654096333,0.4020995918367347,2.044244564419701,0.55812
BR,0,1,1.839330144020976,0.539115918367347,0.7761992965255465,0.8134419047619048
BR,0,2,0.9402330250399453,0.7209240816326531,0.2698659596358027,0.9404838095238095
BR,0,3,0.5296987082532474,0.8340342857142857,0.12886386647039935,0.9736190476190476
BR,0,4,0.34895142550371133,0.8887869387755102,0.0753252397704692,0.9845885714285715
BR,0,5,0.2534770340834345,0.9188530612244898,0.04994674049282358,0.9901676190476191
BR,0,6,0.1974077060684866,0.9365338775510204,0.03362221835518167,0.9939142857142858
BR,0,7,0.15874783377775123,0.9489755102040817,0.025058245659140603,0.9953142857142857
BR,0,8,0.13304919154531494,0.9571583673469388,0.021064247168334466,0.9959657142857142
BR,0,9,0.11445674139747815,0.9630930612244898,0.016274359805642496,0.9970857142857142
