Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
BR,0,1,6.974390940802438,0.002023673469387755,6.8916271304175964,0.0028895238095238097
BR,0,2,6.870471591754836,0.0042220408163265305,6.845683021817888,0.005548571428571429
BR,0,3,6.8022971087475215,0.007857142857142858,6.74795936811538,0.010118095238095239
BR,0,4,6.655124439395204,0.013621224489795919,6.543042587007795,0.01713904761904762
BR,0,5,6.364383285016429,0.02682204081632653,6.158137026923043,0.03876761904761905
BR,0,6,5.86068795079601,0.06442285714285714,5.534398035321916,0.09705142857142857
BR,0,7,5.120578885798552,0.15374530612244897,4.695530131294614,0.21693714285714286
BR,0,8,4.231140899891756,0.29148408163265305,3.7975225538072133,0.36271238095238095
BR,0,9,3.3940861161874265,0.4195755102040816,3.023144016265869,0.4643447619047619
BR,0,10,2.665454596363768,0.505749387755102,2.328428702467964,0.5455028571428572
