Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
BR,4,1,6.978069825658993,0.0014848979591836735,6.899871399198259,0.0018323809523809523
BR,4,2,6.887170268895675,0.0022114285714285712,6.872043697357178,0.0027695238095238094
BR,4,3,6.844371256692069,0.003926530612244898,6.8071172965821765,0.0051219047619047615
BR,4,4,6.744547492708478,0.007093877551020408,6.664627834138416,0.009546666666666667
BR,4,5,6.534872843294727,0.016620408163265307,6.368657161440168,0.026154285714285713
BR,4,6,6.1009700748287905,0.0462734693877551,5.768144312268212,0.07370285714285714
BR,4,7,5.316081694933833,0.12542938775510204,4.817694527398972,0.19268190476190475
BR,4,8,4.295338987564554,0.27984326530612247,3.7821804559798466,0.36429142857142854
BR,4,9,3.3365618741560956,0.4279387755102041,2.910226014682225,0.47922476190476193
BR,4,10,2.5184165250038615,0.5262016326530612,2.135685436566671,0.5738114285714285
BR,4,11,1.7862448631598025,0.6323257142857143,1.4596532416230157,0.6916514285714286
BR,4,12,1.1836318415281724,0.7535820408163265,0.9430039588723864,0.8068971428571429
BR,4,13,0.7605049889379618,0.8510857142857143,0.610620064667293,0.8862514285714286
BR,4,14,0.5016373389667395,0.9108522448979591,0.41588182835351856,0.9297390476190476
BR,4,15,0.3501755566560492,0.9444604081632653,0.29986585194440113,0.9545904761904762
