Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
LN,3,1,6.9692574131634775,0.0013820408163265306,6.8992851440792995,0.0016380952380952382
LN,3,2,6.88096424889078,0.0024816326530612246,6.860906688781012,0.0036895238095238096
LN,3,3,6.8254007410711175,0.0049673469387755105,6.781170705250331,0.006813333333333334
LN,3,4,6.7005176364353725,0.010017142857142856,6.597492359615508,0.014912380952380953
LN,3,5,6.414739439555577,0.02374938775510204,6.1817638785952616,0.03632
LN,3,6,5.793271989472059,0.061835102040816325,5.318910591216315,0.09424
LN,3,7,4.657744583421824,0.1604857142857143,3.9264100960322788,0.24276
LN,3,8,3.0435320044147725,0.37566204081632654,2.181567010607038,0.5239904761904762
LN,3,9,1.5082067478141006,0.6715224489795918,0.9836341660363334,0.7962133333333333
LN,3,10,0.6934005824449111,0.8672661224489796,0.4884689895141692,0.9166780952380953
LN,3,11,0.3754425441951168,0.9410620408163265,0.2927052024943488,0.9580495238095238
LN,3,12,0.23938801732416057,0.9687730612244898,0.1993657417070298,0.9759752380952381
LN,3,13,0.1694807392018182,0.9812285714285714,0.14700006816784542,0.9846838095238095
LN,3,14,0.1284435346911148,0.9877542857142857,0.11464040040615059,0.9896380952380952
LN,3,15,0.10196823088490233,0.9914008163265307,0.09293588855720701,0.9927276190476191

