Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
BR,2,1,6.958977547820734,0.00144,6.890461238134475,0.0025923809523809523
BR,2,2,6.866663030702241,0.003926530612244898,6.836843406313942,0.005512380952380953
BR,2,3,6.785584900758704,0.00729469387755102,6.7184668674468995,0.009502857142857143
BR,2,4,6.607748088252787,0.014828571428571429,6.464270237968082,0.022102857142857143
BR,2,5,6.231722869211314,0.03775265306122449,5.936025256111508,0.061013333333333336
BR,2,6,5.503788640041741,0.10738204081632653,5.013230477378482,0.16725714285714285
BR,2,7,4.470970555188704,0.2503102040816326,3.942729539235433,0.3346133333333333
BR,2,8,3.4522183764516092,0.40432816326530613,3.001481440998259,0.4632742857142857
BR,2,9,2.588831298166392,0.5143910204081633,2.202317925226121,0.5648552380952381
BR,2,10,1.8299047525853527,0.6268138775510204,1.4883497986566452,0.6893904761904762
BR,2,11,1.1946671046480841,0.7538791836734694,0.9470953394799005,0.8087961904761904
BR,2,12,0.7564320104657387,0.8546677551020408,0.6059631290265493,0.8891695238095239
BR,2,13,0.494811665003397,0.9146595918367347,0.41030654523770016,0.9319904761904761
BR,2,14,0.34378440530081184,0.9467167346938775,0.2954776978180522,0.9555009523809523
BR,2,15,0.2530132341901867,0.9645836734693878,0.22324088744180542,0.9698228571428571
