Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
BR,4,1,3.1555090534346446,0.4006865306122449,2.0325837760652816,0.5591333333333334
BR,4,2,1.8385828650240996,0.5391542857142857,0.7772043122280212,0.8121428571428572
BR,4,3,0.9386886353176468,0.7212579591836735,0.2693053758484977,0.9402019047619048
BR,4,4,0.5311338906105684,0.8336122448979592,0.1278615702653215,0.97396
BR,4,5,0.3492651488872207,0.8885975510204082,0.0740909519486484,0.984975238095238
BR,4,6,0.2550614643370618,0.9182448979591836,0.0477795067064109,0.990544761904762
BR,4,7,0.1974732613043517,0.9367142857142856,0.0338488743063949,0.9935238095238096
BR,4,8,0.1602948187656548,0.9482310204081632,0.0252963728780547,0.9952876190476192
BR,4,9,0.1342640256291749,0.9566661224489796,0.0201320918208609,0.9961390476190476
BR,4,10,0.114471991728307,0.9631551020408164,0.0165024955282874,0.9970666666666668
