Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
LN,0,1,2.481706344872105,0.4518408163265306,0.6972369973205385,0.825272380952381
LN,0,2,0.8005864068853612,0.7547755102040816,0.1748401022283804,0.9628380952380952
LN,0,3,0.4083532849027186,0.8700685714285714,0.07809149529643,0.9850723809523808
LN,0,4,0.2660677283223794,0.9148767346938776,0.0454817321298732,0.9913980952380952
LN,0,5,0.1947689397833785,0.937250612244898,0.0301505946410553,0.9945561904761904
LN,0,6,0.153450167235063,0.9506122448979591,0.0220905086338697,0.9960914285714284
LN,0,7,0.1251855907757975,0.9595763265306122,0.0165756654344233,0.9971466666666666
LN,0,8,0.1063085824196436,0.9655289795918368,0.0131420216017535,0.9977904761904762
LN,0,9,0.0910930087875803,0.9705926530612244,0.0110667176026673,0.9981885714285714
LN,0,10,0.0799258679530146,0.9742702040816328,0.0102611403659296,0.9977428571428572
