Script,subject,Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
BR,0,1,3.1591855447146355,0.4016751020408163,2.049160866964431,0.5579447619047619
BR,0,2,1.8460500443225005,0.538218775510204,0.7839494628338587,0.8098914285714286
BR,0,3,0.9424507159408257,0.7205991836734694,0.27287106523343496,0.9401409523809524
BR,0,4,0.5326823699462171,0.8332791836734694,0.12788678890892438,0.973712380952381
BR,0,5,0.3494010278728544,0.8885804081632653,0.07454271161378849,0.9857047619047619
BR,0,6,0.2540693738807221,0.9183983673469388,0.05008068165750731,0.99008
BR,0,7,0.19743683233431408,0.9365616326530612,0.03597040594892487,0.9926247619047619
BR,0,8,0.1600832533574834,0.9484889795918368,0.026803754163019004,0.9949371428571429
BR,0,9,0.13382919513282118,0.9568857142857143,0.02015653776528225,0.9962838095238096
BR,0,10,0.11392374355361169,0.9632244897959183,0.017016075906122016,0.9966419047619047
